index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
f7ffc68a3d1990073ae3be41f0bd580a,2025-12-04T16:01:21Z,'Vulkanausbruch',www.n-tv.de,de,0.9,Fatale Kettenreaktion: Vulkanausbruch soll Pest in Europa ausgelöst haben,Ein Vulkanausbruch im 14. Jahrhundert löst laut einer neuen Studie eine Kette von Ereignissen aus und bringt schließlich den Schwarzen Tod nach Europa. Ein Forscherteam sieht hierin ein frühes Beispiel für die Folgen der Globalisierung.,https://www.n-tv.de/wissen/Vulkanausbruch-soll-Pest-in-Europa-ausgeloest-haben-id30104087.html,https://www.n-tv.de/img/30105876/1764859382/Img_16_9/1200/HANDOUT-Das-von-der-Geological-Agency-in-Indonesien-zur-Verfuegung-gestellte-Bild-zeigt-den-Kegel-am-Vulkan-Lewotobi-Laki-Laki-am-27-4-2025-Bei-dem-Ausbruch-steigt-eine-hohe-Aschewolke-in-den-Himmel-und-gluehende-Lava-rinnt-die-Haenge-hinunter-Durch-die-laengere-Belichtunszeit-sind-die-Sterne-am-Firmament-gut-zu-ekennen.jpg,,"Fatale KettenreaktionVulkanausbruch soll Pest in Europa ausgelöst haben
Ein Vulkanausbruch steht laut den Forschern am Anfang einer tödlichen Kettenreaktion. Sie vermuten die Tropen als Standort (im… [+4916 chars]",,Fatale Kettenreaktion: Vulkanausbruch soll Pest in Europa ausgelöst haben. Ein Vulkanausbruch im 14. Jahrhundert löst laut einer neuen Studie eine Kette von Ereignissen aus und bringt schließlich den Schwarzen Tod nach Europa. Ein Forscherteam sieht hierin ein frühes Beispiel für die Folgen der Globalisierung.,"Fatal chain reaction: Volcanic eruption is said to have caused plague in Europe. A volcanic eruption in the 14th century sets off a chain of events and ultimately brings the Black Death to Europe, according to a new study. A team of researchers sees this as an early example of the consequences of globalization.","Reactio funesta catena: eruptio Volcanica pestem in Europa movisse dicitur. Volcanica eruptio in saeculo XIV, catenam rerum ponit ac tandem Niger Mortem in Europam adfert secundum novum studium. Manipulus inquisitorum hoc primum exemplum consequentium globalizationis perspicit.",2025-12-06 13:28:37+00:00
c30cee10e22b9cb130ca76e9c282e8e3,2025-12-06T09:45:00Z,'Vulkanausbruch',www.morgenpost.de,de,0.9,Unerwartete Spur: Vulkanausbruch soll zu Pest-Katastrophe geführt haben,"Ein bislang übersehener Vulkanausbruch könnte den Schwarzen Tod begünstigt haben – neue Daten zeigen, wie Klima und Hunger Europas Pestweg öffneten.",https://www.morgenpost.de/panorama/article410629931/unerwartete-spur-vulkanausbruch-soll-zu-pest-katastrophe-gefuehrt-haben.html,https://img.sparknews.funkemedien.de/410631019/410631019_1765013228_v16_9_1600.jpeg,,"Die Pest, eine der verheerendsten Pandemien der Menschheitsgeschichte, sorgte insbesondere im 14. Jahrhundert für tiefgreifende demografische und gesellschaftliche Einschnitte. Im Rahmen einer aktuel… [+3208 chars]",,"Unerwartete Spur: Vulkanausbruch soll zu Pest-Katastrophe geführt haben. Ein bislang übersehener Vulkanausbruch könnte den Schwarzen Tod begünstigt haben – neue Daten zeigen, wie Klima und Hunger Europas Pestweg öffneten.",Unexpected trace: Volcanic eruption is said to have led to a plague catastrophe. A previously overlooked volcanic eruption may have facilitated the Black Death - new data shows how climate and hunger opened Europe's path to plague.,Vestigium inopinatum: eruptio Volcanica ad pestem calamitatem duxisse dicitur. Eruptio molaris antea neglecta faciliorem reddere potest Mors Niger - nova notitia ostendit quomodo clima et fames iter ad pestem Europae aperient.,2025-12-09 13:38:01+00:00
2f5973ff1708c8b73a70689e73a93bfa,2025-12-07T14:39:09Z,'Vulkan ausgebrochen',www.bild.de,de,0.8,Kilauea ausgebrochen - Vulkan verschluckt Kamera,"Die Explosion ist gewaltig. Die Lavamasse verschlingt sogar eine der Livekameras, die v...",https://www.bild.de/news/kilauea-entfesselt-lava-spektakulaere-eruption-693573da11f914c89b855a75,"https://images.bild.de/693573da11f914c89b855a75/54da0c873a6ce537610684db1fd69677,95521470?w=1280",,"+++McLaren-Fahrer Lando Norris ist Formel-1-Weltmeister!
+++McLaren-Fahrer Lando Norris ist Formel-1-Weltmeister!
+++McLaren-Fahrer Lando Norris ist Formel-1-Weltmeister!
+++McLaren-Fahrer Lando N… [+378 chars]",,"Kilauea ausgebrochen - Vulkan verschluckt Kamera. Die Explosion ist gewaltig. Die Lavamasse verschlingt sogar eine der Livekameras, die v...",Kilauea erupted - volcano swallows camera. The explosion is huge. The lava mass even swallows one of the live cameras that...,Kilauea erupit — hirundinum vulcano camera. ingens explosio. Massa massa vel bibendum quis vitae vestibulum...,2025-12-12 07:24:54+00:00
90a2c9f3f1b6496095052d8738f62cf3,2025-12-11T21:10:00Z,'Vulkanausbruch',www.gamestar.de,de,0.9,Video: 10 Minuten Gameplay aus Into the Fire: So sehen die Missionen in dem Survival-Extraction-Spiel aus,"Im Survivalspiel Into the Fire geht es wenig überraschend direkt ins Feuer. Wir sind aber kein Feuerwehrmann, sondern ein Katastrophenhelfer. Mit Schutzanzug und Wasserkanone retten wir auf einer von einem Vulkanausbruch verwüsteten Insel Menschen und Tiere a…","https://www.gamestar.de/videos/10-minuten-gameplay-aus-into-the-fire-so-sehen-die-missionen-in-dem-survival-extraction-spiel-aus,138775.html",https://images.cgames.de/images/gamestar/293/videoimage_6392608.jpg,,"Für die Weiterentwicklung und Finanzierung unseres Angebotes erheben und verarbeiten wir und bis zu 255 Partner personenbezogene Daten und Identifikationsmerkmale wie, Gerätekennungen oder IP-Adresse… [+830 chars]",,"Video: 10 Minuten Gameplay aus Into the Fire: So sehen die Missionen in dem Survival-Extraction-Spiel aus. Im Survivalspiel Into the Fire geht es wenig überraschend direkt ins Feuer. Wir sind aber kein Feuerwehrmann, sondern ein Katastrophenhelfer. Mit Schutzanzug und Wasserkanone retten wir auf einer von einem Vulkanausbruch verwüsteten Insel Menschen und Tiere a…","Video: 10 minutes of gameplay from Into the Fire: This is what the missions in the survival extraction game look like. In the survival game Into the Fire, unsurprisingly, you go straight into the fire. But we are not a firefighter, we are a disaster relief worker. With protective suits and water cannons, we save people and animals on an island devastated by a volcanic eruption.","Video: 10 minuta lusionis ab In Ignem: Hoc est quod missiones in superstes extrahendi lusus vultus amo. In ludum salvos in ignem, sine arte, recta in ignem. Sed firefighter non sumus, adiutorium calamitatis adiutorium sumus. Litibus aquarumque tormentis defensivis, homines et animalia in insula ab eruptione molaris devastata salvamus.",2025-12-14 19:17:58+00:00
027adf8fa1933c8092d3aed2aaca8be7,2025-12-11T08:30:00Z,'Vulkan Warnstufe',www.spektrum.de,de,0.3,"Römisches Reich: Als der Vesuv ausbrach, hatten pompejanische Bauarbeiter ihren Mörtelmix schon vorbereitet.","Als der Vesuv ausbrach, fror er eine Baustelle in der Zeit ein. Nun verriet sie einem Forscherteam, mit welchem Trick die Römer ihrem Beton selbstheilende Kräfte verliehen.",https://www.spektrum.de/news/baustelle-aus-pompeji-bewahrte-das-geheimnis-des-roemischen-betons/2300448,https://static.spektrum.de/fm/912/f1920x1080/GettyImages-1740810465.jpg,,"Bei dieser Methode wird ungelöschter Kalk mit Vulkanasche und Wasser vermengt. Das sehr reaktive Material, auch Branntkalk genannt, weil es aus gebranntem Kalkstein hergestellt wird, setzt eine hefti… [+3377 chars]",,"Römisches Reich: Als der Vesuv ausbrach, hatten pompejanische Bauarbeiter ihren Mörtelmix schon vorbereitet.. Als der Vesuv ausbrach, fror er eine Baustelle in der Zeit ein. Nun verriet sie einem Forscherteam, mit welchem Trick die Römer ihrem Beton selbstheilende Kräfte verliehen.","Roman Empire: When Vesuvius erupted, Pompeian construction workers had already prepared their mortar mix. When Vesuvius erupted, it froze a construction site in time. Now she revealed to a team of researchers the trick the Romans used to give their concrete self-healing powers.","Imperium Romanum: Cum Vesuvius erupit, operae Pompeianae iam mortarium miscent. Cum Vesuvius erupit, constructione situm in tempore concrevit. Nunc investigatoribus iunctis patefecit dolum Romani suas vires suas concretas sanationis dare solebant.",2025-12-18 19:19:15+00:00
3de8e0b7a9672a0481b04a29924a20a9,2025-12-10T15:41:18Z,'Vulkan Lava',www.bild.de,de,0.3,Vulkanisches Erbe - Lake Toba – Traumziel mit dunkler Vergangenheit,Vom Supervulkan zum Tourismusziel: Der Lake Toba steht für Schönheit und apokalyptische Erdgeschichte zugleich.,https://www.bild.de/leben-wissen/reisen/lake-toba-in-indonesien-naturparadies-mit-dunkler-vergangenheit-691da2c0dca5d80035a06a58,"https://images.bild.de/691da2c0dca5d80035a06a58/b4689b2c07437210524787c67226acec,14b54bfe?w=1280",,"TTS-Player überspringenArtikel weiterlesenDer Lake Toba auf der indonesischen Insel Sumatra ist ein Ort der Superlative und der Gefahr.
Wer heute an seinen Ufern steht, blickt auf ein Naturwunder, d… [+2341 chars]",,Vulkanisches Erbe - Lake Toba – Traumziel mit dunkler Vergangenheit. Vom Supervulkan zum Tourismusziel: Der Lake Toba steht für Schönheit und apokalyptische Erdgeschichte zugleich.,Volcanic heritage - Lake Toba - dream destination with a dark past. From supervolcano to tourism destination: Lake Toba represents beauty and apocalyptic earth history at the same time.,Hereditas molaris - Lacus Toba - somnium destinatione obscura praeterita. Ex supervolcano ad voluptuaria similesve destinatione: Lacus Toba pulchritudinem et apocalypticam historiam terrae simul repraesentat.,2025-12-19 19:18:53+00:00
fe12cf428c3129775be95cd2e66d4278,2025-12-26T22:46:23Z,'Vulkan Warnstufe',www.zeit.de,de,0.3,Vulkan: Ätna spuckt glühendes Material - leichter Ascheregen,Hier finden Sie Informationen zu dem Thema „Vulkan“. Lesen Sie jetzt „Ätna spuckt glühendes Material - leichter Ascheregen“.,https://www.zeit.de/news/2025-12/26/aetna-spuckt-gluehendes-material-leichter-ascheregen,https://img.zeit.de/news/2025-12/26/aetna-spuckt-gluehendes-material-leichter-ascheregen-image-group/wide__1300x731,,"Der Ätna auf der italienischen Mittelmeerinsel Sizilien zeigt wieder erhöhte Aktivität. Der Vulkan habe glühendes Material und geringe Mengen von Asche ausgestoßen, teilte das nationale italienische … [+939 chars]",,Vulkan: Ätna spuckt glühendes Material - leichter Ascheregen. Hier finden Sie Informationen zu dem Thema „Vulkan“. Lesen Sie jetzt „Ätna spuckt glühendes Material - leichter Ascheregen“.,Volcano: Etna spews glowing material - light rain of ash. Here you will find information on the subject of “Volcano”. Now read “Etna spews glowing material – light rain of ash”.,"Volcano: Aetna materiam fervidam vomit - levis pluvia cinis. Hic reperies informationem de re ""Volcano"". Nunc legitur ""Aetna materiam fervidam vomit - levis cinis cinerem"".",2025-12-28 03:50:06+00:00
063cf31f562e1beb1fa9793445da6955,2025-12-26T22:46:23Z,'Vulkan Warnstufe',www.stern.de,de,0.8,Vulkan: Ätna spuckt glühendes Material - leichter Ascheregen,Auf Sizilien rumort es wieder. Der Vulkan spuckt Asche und glühendes Material. Der Zivilschutz erhöhte kurzzeitig die Warnstufe. Noch gibt es keine gravierenden Folgen.,https://www.stern.de/panorama/vulkan--aetna-spuckt-gluehendes-material---leichter-ascheregen-36992756.html,https://image.stern.de/36992758/t/J9/v1/w1440/r1.7778/-/26--vubbq6wa7mv4axs2048jpeg---5246321d44f57472.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Auf Sizilien rumort es wieder. Der Vulkan spuckt Asche und glühendes Material. Der Zivilschutz erhöhte kurzzeitig die Warnstufe. Noch gibt es kei… [+1123 chars]",,Vulkan: Ätna spuckt glühendes Material - leichter Ascheregen. Auf Sizilien rumort es wieder. Der Vulkan spuckt Asche und glühendes Material. Der Zivilschutz erhöhte kurzzeitig die Warnstufe. Noch gibt es keine gravierenden Folgen.,Volcano: Etna spews glowing material - light rain of ash. Things are rumbling again in Sicily. The volcano spews ash and glowing material. Civil defense briefly increased the warning level. There are still no serious consequences.,"Volcano: Aetna materiam fervidam vomit - levis pluvia cinis. Res in Sicilia rursus mugiunt. Volcano cinerem vomit, et materiam ignitam. Civilis defensio breviter aucta admonitione gradu. Sunt adhuc nullae graves.",2025-12-28 03:50:06+00:00
decd0ba5130911b09db484d4fac74116,2025-12-26T22:47:48Z,'Vulkan Warnstufe',www.tagesspiegel.de,de,0.8,Vulkan: Ätna spuckt glühendes Material - leichter Ascheregen,Auf Sizilien rumort es wieder. Der Vulkan spuckt Asche und glühendes Material. Der Zivilschutz erhöhte kurzzeitig die Warnstufe. Noch gibt es keine gravierenden Folgen.,https://www.tagesspiegel.de/gesellschaft/panorama/vulkan-atna-spuckt-gluhendes-material-leichter-ascheregen-15083688.html,https://www.tagesspiegel.de/images/15083687/alternates/BASE_16_9_W1400/1766789268000/eruption-am-atna.jpeg,,"Der Ätna auf der italienischen Mittelmeerinsel Sizilien zeigt wieder erhöhte Aktivität. Der Vulkan habe glühendes Material und geringe Mengen von Asche ausgestoßen, teilte das nationale italienische … [+993 chars]",,Vulkan: Ätna spuckt glühendes Material - leichter Ascheregen. Auf Sizilien rumort es wieder. Der Vulkan spuckt Asche und glühendes Material. Der Zivilschutz erhöhte kurzzeitig die Warnstufe. Noch gibt es keine gravierenden Folgen.,Volcano: Etna spews glowing material - light rain of ash. Things are rumbling again in Sicily. The volcano spews ash and glowing material. Civil defense briefly increased the warning level. There are still no serious consequences.,"Volcano: Aetna materiam fervidam vomit - levis pluvia cinis. Res in Sicilia rursus mugiunt. Volcano cinerem vomit, et materiam ignitam. Civilis defensio breviter aucta admonitione gradu. Sunt adhuc nullae graves.",2025-12-28 03:50:06+00:00
459082be1c39fed2313a61689202bc50,2025-12-27T00:38:53Z,'Vulkan Warnstufe',www.faz.net,de,0.8,Ascheregen auf Sizilien: Ätna spuckt glühendes Material,Auf Sizilien rumort es wieder. Der Vulkan spuckt Asche und glühendes Material. Der Zivilschutz erhöhte kurzzeitig die Warnstufe. Noch gibt es keine gravierenden Folgen.,https://www.faz.net/aktuell/wissen/erde-klima/sizilien-aetna-spuckt-gluehendes-material-accg-200389860.html,https://media0.faz.net/image/w1200h627/eb316855175f/w3000h1567x0y218o/202512/43601.0.1613154747/lava-bricht-2023-aus-dem.webp,,"Der Ätna auf der italienischen Mittelmeerinsel Sizilien zeigt wieder erhöhte Aktivität. Der Vulkan habe glühendes Material und geringe Mengen von Asche ausgestoßen, teilte das nationale italienische … [+900 chars]",,Ascheregen auf Sizilien: Ätna spuckt glühendes Material. Auf Sizilien rumort es wieder. Der Vulkan spuckt Asche und glühendes Material. Der Zivilschutz erhöhte kurzzeitig die Warnstufe. Noch gibt es keine gravierenden Folgen.,Ash falling on Sicily: Etna spews glowing material. Things are rumbling again in Sicily. The volcano spews ash and glowing material. Civil defense briefly increased the warning level. There are still no serious consequences.,"Cinis in Sicilia cadens: materiam fervidam vomit Aetna. Res in Sicilia rursus mugiunt. Volcano cinerem vomit, et materiam ignitam. Civilis defensio breviter aucta admonitione gradu. Sunt adhuc nullae graves.",2025-12-28 03:50:06+00:00
